Liths,GBDT,XGBoost,RF,LightGBM,Meta,Meta Multi-view
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥岩,泥岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂岩,泥岩,泥岩,泥岩,泥岩,粉砂岩,粉砂岩
粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂岩,泥质粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,泥质粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂质泥岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂质泥岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩,粉砂岩
粉砂岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,粉砂质泥岩,粉砂岩
粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂岩
粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
泥岩,泥岩,泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩
泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂岩
泥岩,泥岩,泥岩,泥质粉砂岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,泥岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥质粉砂岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,泥质粉砂岩
泥质粉砂岩,泥质粉砂岩,泥岩,泥质粉砂岩,泥岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥质粉砂岩,泥岩,粉砂质泥岩,泥岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥岩,泥质粉砂岩,泥岩,泥岩,粉砂质泥岩,泥质粉砂岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥质粉砂岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
泥岩,粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥岩,泥质粉砂岩,泥岩,泥质粉砂岩,粉砂质泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,粉砂质泥岩,泥岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥岩,泥质粉砂岩,粉砂质泥岩,粉砂岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,泥质粉砂岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩
泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,泥质粉砂岩
泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩
泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,泥岩
泥岩,泥岩,泥质粉砂岩,粉砂质泥岩,泥质粉砂岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
粉砂质泥岩,泥质粉砂岩,泥岩,粉砂质泥岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,泥质粉砂岩,粉砂质泥岩,粉砂质泥岩
粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥质粉砂岩,泥岩,粉砂质泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥岩,泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,粉砂质泥岩,泥岩,泥岩,泥岩,泥岩
泥岩,泥质粉砂岩,泥岩,粉砂质泥岩,泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,粉砂质泥岩,泥岩,泥岩
泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,粉砂质泥岩,泥岩,泥岩
